created_at,temperature,humidity,motion,gas,is_night,motion_duration_sec
2026-06-21T12:47:49.508211,29.1,68.0,1,0,0,3
2026-06-21T12:47:51.523126,29.0,68.0,1,0,0,5
2026-06-21T12:47:55.533911,29.6,68.0,0,0,0,0
2026-06-21T12:47:55.536543,29.7,68.0,0,0,0,0
2026-06-21T12:47:57.538948,29.9,68.0,0,0,0,0
2026-06-21T12:47:59.541151,29.2,68.0,0,0,0,0
2026-06-21T12:48:01.549245,29.2,68.0,1,0,0,0
2026-06-21T12:48:03.555360,29.9,68.0,1,0,0,2
2026-06-21T12:48:05.560125,29.6,68.0,1,0,0,3
2026-06-21T12:48:07.564011,29.1,68.0,1,0,0,5
2026-06-21T12:48:11.576237,29.8,68.0,1,0,0,8
2026-06-21T12:48:11.577249,29.8,68.0,0,0,0,0
2026-06-21T12:48:15.586032,29.8,68.0,1,0,0,0
2026-06-21T12:48:15.588029,29.0,68.0,1,0,0,0
2026-06-21T12:48:17.591465,29.3,68.0,1,0,0,0
2026-06-21T12:48:19.591043,29.4,68.0,0,0,0,0
2026-06-21T12:48:21.601795,29.5,68.0,0,0,0,0
2026-06-21T12:48:25.613165,29.7,68.0,0,0,0,0
2026-06-21T12:48:25.614165,29.0,68.0,1,0,0,0
2026-06-21T12:48:27.617587,29.2,68.0,0,0,0,0
2026-06-21T12:48:29.621927,29.9,68.0,1,0,0,0
2026-06-21T12:48:33.632527,29.1,68.0,1,0,0,0
2026-06-21T12:48:33.632961,29.0,68.0,0,0,0,0
2026-06-21T12:48:35.636956,29.5,68.0,0,0,0,0
2026-06-21T12:48:37.639992,29.8,68.0,1,0,0,0
2026-06-21T12:48:39.646774,29.9,68.0,1,0,0,0
2026-06-21T12:48:41.640406,29.2,68.0,1,0,0,0
2026-06-21T12:48:43.657368,29.5,68.0,0,0,0,0
2026-06-21T12:48:45.655693,29.9,68.0,1,0,0,0
2026-06-21T12:48:49.672283,29.4,68.0,1,0,0,0
2026-06-21T12:48:49.672283,29.5,68.0,1,0,0,3
2026-06-21T12:48:51.676217,29.8,68.0,0,0,0,0
2026-06-21T12:48:55.687543,29.5,68.0,0,0,0,0
2026-06-21T12:48:55.688534,29.8,68.0,1,0,0,0
2026-06-21T12:48:59.696819,29.1,68.0,0,0,0,0
2026-06-21T12:48:59.697818,29.9,68.0,0,0,0,0
2026-06-21T12:49:01.700867,29.3,68.0,0,0,0,0
2026-06-21T12:49:03.707214,29.3,68.0,1,0,0,0
2026-06-21T12:49:05.704283,29.1,68.0,1,0,0,0
2026-06-21T12:49:07.716323,29.4,68.0,1,0,0,0
2026-06-21T12:49:09.720897,29.6,68.0,1,0,0,2
2026-06-21T12:49:13.732301,29.5,68.0,1,0,0,3
2026-06-21T12:49:13.733486,29.9,68.0,1,0,0,5
2026-06-21T12:49:15.738408,29.2,68.0,1,0,0,8
2026-06-21T12:49:19.747666,29.4,68.0,0,0,0,0
2026-06-21T12:49:19.748666,29.3,68.0,0,0,0,0
2026-06-21T12:49:21.753248,29.6,68.0,0,0,0,0
2026-06-21T12:49:23.758202,29.3,68.0,1,0,0,0
2026-06-21T12:49:25.753791,29.4,68.0,1,0,0,2
2026-06-21T12:49:29.773294,29.6,68.0,1,0,0,2
2026-06-21T12:49:29.775309,29.5,68.0,1,0,0,0
2026-06-21T12:49:31.778146,29.9,68.0,1,0,0,2
2026-06-21T12:49:33.784683,29.4,68.0,0,0,0,0
2026-06-21T12:49:37.794880,29.7,68.0,0,0,0,0
2026-06-21T12:49:37.795891,29.1,68.0,0,0,0,0
2026-06-21T12:49:39.799432,29.9,68.0,0,0,0,0
2026-06-21T12:49:41.803235,29.6,68.0,0,0,0,0
2026-06-21T12:49:43.810195,29.4,68.0,0,0,0,0
2026-06-21T12:49:45.813971,29.6,68.0,0,0,0,0
2026-06-21T12:49:47.810382,29.6,68.0,0,0,0,0
2026-06-21T12:49:49.825461,29.6,68.0,0,0,0,0
2026-06-21T12:49:51.832691,29.3,68.0,0,0,0,0
2026-06-21T12:49:55.841400,29.5,68.0,0,0,0,0
2026-06-21T12:49:55.842572,29.0,68.0,0,0,0,0
2026-06-21T12:49:59.854785,29.7,68.0,0,0,0,0
2026-06-21T12:49:59.855772,29.2,68.0,0,0,0,0
2026-06-21T12:50:03.863910,29.3,68.0,0,0,0,0
2026-06-21T12:50:03.863910,29.6,68.0,0,0,0,0
2026-06-21T12:50:05.870276,29.2,68.0,0,0,0,0
2026-06-21T12:50:07.874196,29.4,68.0,0,0,0,0
2026-06-21T12:50:09.881005,29.8,68.0,0,0,0,0
2026-06-21T12:50:11.884292,29.9,68.0,1,0,0,0
2026-06-21T12:50:13.889899,29.5,68.0,1,0,0,0
2026-06-21T12:50:15.894959,29.1,68.0,1,0,0,0
2026-06-21T12:50:17.900381,29.0,68.0,0,0,0,0
2026-06-21T12:50:19.901560,29.7,68.0,0,0,0,0
2026-06-21T12:50:21.911766,29.2,68.0,0,0,0,0
2026-06-21T12:50:23.916284,29.2,68.0,0,0,0,0
2026-06-21T12:50:25.921591,29.1,68.0,0,0,0,0
2026-06-21T12:50:27.924113,29.0,68.0,0,0,0,0
2026-06-21T12:50:29.932659,29.3,68.0,0,0,0,0
2026-06-21T12:50:31.936124,29.7,68.0,0,0,0,0
2026-06-21T12:50:33.941755,29.8,68.0,1,0,0,0
2026-06-21T12:50:35.945873,29.2,68.0,0,0,0,0
2026-06-21T12:50:39.956897,29.3,68.0,1,0,0,0
2026-06-21T12:50:39.957903,29.5,68.0,0,0,0,0
2026-06-21T12:50:43.964847,29.7,68.0,1,0,0,0
2026-06-21T12:50:43.964847,29.9,68.0,1,0,0,0
2026-06-21T12:50:45.972143,29.3,68.0,0,0,0,0
2026-06-21T12:50:49.982607,29.3,68.0,1,0,0,0
2026-06-21T12:50:49.982607,29.0,68.0,0,0,0,0
2026-06-21T12:50:51.986797,29.0,68.0,0,0,0,0
2026-06-21T12:50:53.992292,29.6,68.0,1,0,0,0
2026-06-21T12:50:55.991184,29.4,68.0,0,0,0,0
2026-06-21T12:50:58.003373,29.4,68.0,0,0,0,0
2026-06-21T12:51:00.007375,29.1,68.0,0,0,0,0
2026-06-21T12:51:02.013019,29.6,68.0,0,0,0,0
2026-06-21T12:51:04.017713,29.3,68.0,0,0,0,0
2026-06-21T12:51:06.022135,29.4,68.0,0,0,0,0
2026-06-21T12:51:08.027341,29.1,68.0,0,0,0,0
2026-06-21T12:51:10.031950,29.2,68.0,0,0,0,0
2026-06-21T12:51:12.038259,29.2,68.0,0,0,0,0
2026-06-21T12:51:14.042912,29.5,68.0,0,0,0,0
2026-06-21T12:51:16.048091,29.8,68.0,0,0,0,0
2026-06-21T12:51:20.058632,29.0,68.0,0,0,0,0
2026-06-21T12:51:20.059633,29.5,68.0,0,0,0,0
2026-06-21T12:51:22.056566,29.8,68.0,0,0,0,0
2026-06-21T12:51:24.069384,29.9,68.0,1,0,0,0
2026-06-21T12:51:28.082084,29.9,68.0,0,0,0,0
2026-06-21T12:51:28.083109,29.4,68.0,1,0,0,0
2026-06-21T12:51:30.085310,29.4,68.0,1,0,0,0
2026-06-21T12:51:32.089856,29.6,68.0,0,0,0,0
2026-06-21T12:51:34.094432,29.3,68.0,0,0,0,0
2026-06-21T12:51:36.100861,29.0,68.0,0,0,0,0
2026-06-21T12:51:38.105978,29.1,68.0,0,0,0,0
2026-06-21T12:51:42.114283,29.9,68.0,0,0,0,0
2026-06-21T12:51:42.114283,29.3,68.0,0,0,0,0
2026-06-21T12:51:44.122087,29.4,68.0,0,0,0,0
2026-06-21T12:51:46.127734,29.4,68.0,0,0,0,0
2026-06-21T12:51:48.134853,29.5,68.0,0,0,0,0
2026-06-21T12:51:50.139938,29.8,68.0,1,0,0,0
2026-06-21T12:51:54.147242,29.9,68.0,1,0,0,2
2026-06-21T12:51:54.147242,29.0,68.0,0,0,0,0
2026-06-21T12:51:56.155882,29.5,68.0,0,0,0,0
2026-06-21T12:51:58.161003,29.8,68.0,0,0,0,0
2026-06-21T12:52:02.171331,29.9,68.0,0,0,0,0
2026-06-21T12:52:02.172308,29.1,68.0,0,0,0,0
2026-06-21T12:52:04.175856,29.5,68.0,0,0,0,0
2026-06-21T12:52:06.182014,29.1,68.0,0,0,0,0
2026-06-21T12:52:10.192195,29.9,68.0,0,0,0,0
2026-06-21T12:52:10.194198,29.2,68.0,0,0,0,0
2026-06-21T12:52:12.196903,29.1,68.0,0,0,0,0
2026-06-21T12:52:14.188373,29.6,68.0,0,0,0,0
2026-06-21T12:52:16.203394,29.4,68.0,0,0,0,0
2026-06-21T12:52:18.211817,29.6,68.0,0,0,0,0
2026-06-21T12:52:20.217083,29.5,68.0,1,0,0,0
2026-06-21T12:52:22.221516,29.0,68.0,0,0,0,0
2026-06-21T12:52:26.231945,29.8,68.0,1,0,0,0
2026-06-21T12:52:26.232967,29.1,68.0,0,0,0,0
2026-06-21T12:52:28.238384,29.1,68.0,0,0,0,0
2026-06-21T12:52:30.242143,29.9,68.0,0,0,0,0
2026-06-21T12:52:32.244350,29.2,68.0,1,0,0,0
2026-06-21T12:52:36.249741,29.5,68.0,1,0,0,2
2026-06-21T12:52:36.249741,29.1,68.0,0,0,0,0
2026-06-21T12:52:38.263117,29.1,68.0,0,0,0,0
2026-06-21T12:52:40.267104,29.5,68.0,0,0,0,0
2026-06-21T12:52:42.267650,29.0,68.0,0,0,0,0
2026-06-21T12:52:44.277011,29.6,68.0,0,0,0,0
2026-06-21T12:52:46.282455,29.4,68.0,0,0,0,0
2026-06-21T12:52:48.287704,29.7,68.0,0,0,0,0
2026-06-21T12:52:50.292823,29.3,68.0,0,0,0,0
2026-06-21T12:52:52.294058,29.5,68.0,0,0,0,0
2026-06-21T12:52:56.308262,29.3,68.0,0,0,0,0
2026-06-21T12:52:56.309263,29.4,68.0,0,0,0,0
2026-06-21T12:52:58.313283,29.5,68.0,0,0,0,0
2026-06-21T12:53:00.317364,29.9,68.0,0,0,0,0
2026-06-21T12:53:02.323610,29.9,68.0,0,0,0,0
2026-06-21T12:53:04.328151,29.2,68.0,0,0,0,0
2026-06-21T12:53:06.332970,29.7,68.0,0,0,0,0
2026-06-21T12:53:08.338026,29.0,68.0,1,0,0,0
2026-06-21T12:53:10.342229,29.4,68.0,0,0,0,0
2026-06-21T12:53:12.349200,29.7,68.0,0,0,0,0
2026-06-21T12:53:16.360545,29.8,68.0,0,0,0,0
2026-06-21T12:53:16.361545,29.6,68.0,1,0,0,0
2026-06-21T12:53:18.365287,29.3,68.0,1,0,0,0
2026-06-21T12:53:20.371290,29.5,68.0,1,0,0,0
2026-06-21T12:53:24.381778,29.0,68.0,0,0,0,0
2026-06-21T12:53:24.382975,29.5,68.0,0,0,0,0
2026-06-21T12:53:26.386500,29.8,68.0,0,0,0,0
2026-06-21T12:53:30.395465,29.0,68.0,0,0,0,0
2026-06-21T12:53:30.396466,29.7,68.0,0,0,0,0
2026-06-21T12:53:32.400094,29.4,68.0,0,0,0,0
2026-06-21T12:53:34.406947,29.2,68.0,0,0,0,0
2026-06-21T12:53:36.407718,29.3,68.0,0,0,0,0
2026-06-21T12:53:38.417744,29.4,68.0,0,0,0,0
2026-06-21T12:53:40.422975,29.7,68.0,0,0,0,0
2026-06-21T12:53:42.429755,29.5,68.0,0,0,0,0
2026-06-21T12:53:44.435453,29.5,67.0,0,0,0,0
2026-06-21T12:53:46.441398,29.7,68.0,0,0,0,0
2026-06-21T12:53:48.445628,29.4,68.0,0,0,0,0
2026-06-21T12:53:50.450236,29.0,67.0,0,0,0,0
2026-06-21T12:53:54.462403,29.7,68.0,0,0,0,0
2026-06-21T12:53:54.463404,29.6,67.0,0,0,0,0
2026-06-21T12:53:56.463700,29.9,67.0,0,0,0,0
2026-06-21T12:53:58.473210,29.2,68.0,0,0,0,0
2026-06-21T12:54:00.477079,29.9,67.0,0,0,0,0
2026-06-21T12:54:02.483215,29.5,67.0,0,0,0,0
2026-06-21T12:54:04.488208,29.2,67.0,0,0,0,0
2026-06-21T12:54:06.491980,29.7,67.0,0,0,0,0
2026-06-21T12:54:10.504414,29.9,67.0,0,0,0,0
2026-06-21T12:54:10.504414,29.2,67.0,0,0,0,0
2026-06-21T12:54:12.509980,29.6,67.0,0,0,0,0
2026-06-21T12:54:14.513448,29.8,67.0,0,0,0,0
2026-06-21T12:54:16.519107,29.4,67.0,0,0,0,0
2026-06-21T12:54:18.524457,29.5,67.0,0,0,0,0
2026-06-21T12:54:20.528610,29.1,67.0,1,0,0,0
2026-06-21T12:54:22.533555,29.3,67.0,0,0,0,0
2026-06-21T12:54:24.540666,29.0,67.0,1,0,0,0
2026-06-21T12:54:26.546694,29.0,67.0,1,0,0,3
2026-06-21T12:54:28.550626,29.0,67.0,1,0,0,5
2026-06-21T12:54:30.556121,29.0,67.0,1,0,0,7
2026-06-21T12:54:32.562133,29.2,67.0,1,0,0,8
2026-06-21T12:54:34.566822,29.7,67.0,1,0,0,0
2026-06-21T12:54:36.574858,29.8,67.0,1,0,0,3
2026-06-21T12:54:38.578351,29.6,67.0,1,0,0,5
2026-06-21T12:54:40.583160,29.2,67.0,1,0,0,5
2026-06-21T12:54:44.597427,29.1,67.0,1,0,0,0
2026-06-21T12:54:44.598416,29.0,67.0,0,0,0,0
2026-06-21T12:54:48.606492,29.5,67.0,1,0,0,0
2026-06-21T12:54:48.607497,29.6,67.0,0,0,0,0
2026-06-21T12:54:50.611579,29.8,68.0,0,0,0,0
2026-06-21T12:54:54.622903,29.0,68.0,1,0,0,0
2026-06-21T12:54:54.623895,29.0,67.0,0,0,0,0
2026-06-21T12:54:56.627098,29.0,67.0,1,0,0,0
2026-06-21T12:55:00.638251,29.5,67.0,1,0,0,3
2026-06-21T12:55:00.639251,29.5,67.0,1,0,0,5
2026-06-21T12:55:02.638859,29.7,67.0,1,0,0,5
2026-06-21T12:55:04.647874,29.8,67.0,1,0,0,0
2026-06-21T12:55:06.646633,29.4,67.0,1,0,0,2
2026-06-21T12:55:08.659041,29.1,68.0,1,0,0,3
2026-06-21T12:55:10.662561,29.3,67.0,1,0,0,0
2026-06-21T12:55:12.667925,29.5,67.0,1,0,0,2
2026-06-21T12:55:14.674801,29.6,67.0,1,0,0,3
2026-06-21T12:55:16.678241,29.2,67.0,1,0,0,5
2026-06-21T12:55:18.683969,29.3,67.0,1,0,0,8
2026-06-21T12:55:20.688367,29.3,67.0,0,0,0,0
2026-06-21T12:55:22.694223,29.7,67.0,1,0,0,0
2026-06-21T12:55:24.699008,29.3,67.0,1,0,0,2
2026-06-21T12:55:28.710778,29.3,67.0,1,0,0,0
2026-06-21T12:55:28.711771,29.8,67.0,1,0,0,2
2026-06-21T12:55:30.716151,29.4,67.0,0,0,0,0
2026-06-21T12:55:32.721923,29.5,68.0,1,0,0,0
2026-06-21T12:55:36.731774,29.2,67.0,1,0,0,0
2026-06-21T12:55:36.732776,29.1,67.0,1,0,0,2
2026-06-21T12:55:40.743396,29.1,67.0,1,0,0,3
2026-06-21T12:55:40.744417,29.8,67.0,1,0,0,0
2026-06-21T12:55:42.747295,29.8,67.0,1,0,0,3
2026-06-21T12:55:44.751338,29.5,67.0,1,0,0,5
2026-06-21T12:55:46.758242,29.1,67.0,1,0,0,5
2026-06-21T12:55:48.763634,29.2,67.0,1,0,0,0
2026-06-21T12:55:50.767500,29.3,67.0,0,0,0,0
2026-06-21T12:55:52.773529,29.9,67.0,1,0,0,0
2026-06-21T12:55:54.777284,29.6,67.0,0,0,0,0
2026-06-21T12:55:56.784793,29.2,67.0,0,0,0,0
2026-06-21T12:55:58.790353,29.4,67.0,0,0,0,0
2026-06-21T12:56:00.794513,29.5,67.0,0,0,0,0
2026-06-21T12:56:04.807585,29.8,67.0,0,0,0,0
2026-06-21T12:56:04.808892,29.9,67.0,0,0,0,0
2026-06-21T12:56:06.813107,29.7,67.0,0,0,0,0
2026-06-21T12:56:08.818693,29.0,67.0,0,0,0,0
2026-06-21T12:56:10.823559,29.3,67.0,0,0,0,0
2026-06-21T12:56:14.833545,29.2,67.0,0,0,0,0
2026-06-21T12:56:14.835563,29.4,67.0,0,0,0,0
2026-06-21T12:56:16.838799,29.5,67.0,0,0,0,0
2026-06-21T12:56:20.849517,29.8,67.0,0,0,0,0
2026-06-21T12:56:20.850507,29.7,67.0,0,0,0,0
2026-06-21T12:56:24.861655,29.5,67.0,0,0,0,0
2026-06-21T12:56:24.862648,29.0,67.0,1,0,0,0
2026-06-21T12:56:28.871103,29.3,67.0,0,0,0,0
2026-06-21T12:56:28.872106,29.9,67.0,0,0,0,0
2026-06-21T12:56:30.876043,29.5,67.0,0,0,0,0
2026-06-21T12:56:32.879819,29.0,67.0,0,0,0,0
2026-06-21T12:56:34.885852,29.5,67.0,0,0,0,0
2026-06-21T12:56:36.891428,29.1,67.0,1,0,0,0
2026-06-21T12:56:38.896533,29.2,67.0,1,0,0,0
2026-06-21T12:56:42.905357,29.2,67.0,0,0,0,0
2026-06-21T12:56:42.906369,29.1,67.0,0,0,0,0
2026-06-21T12:56:44.910474,29.3,67.0,0,0,0,0
2026-06-21T12:56:46.915311,29.0,67.0,1,0,0,0
2026-06-21T12:56:48.920217,29.0,67.0,1,0,0,2
2026-06-21T12:56:50.926371,29.3,67.0,0,0,0,0
2026-06-21T12:56:52.930871,29.0,67.0,0,0,0,0
2026-06-21T12:56:56.941187,29.6,67.0,0,0,0,0
2026-06-21T12:56:56.942182,29.3,67.0,0,0,0,0
2026-06-21T12:56:58.946616,30.8,67.0,0,0,0,0
2026-06-21T12:57:00.950505,30.0,67.0,0,0,0,0
2026-06-21T12:57:02.954619,30.6,67.0,0,0,0,0
2026-06-21T12:57:04.961688,30.2,67.0,0,0,0,0
2026-06-21T12:57:06.956450,30.1,67.0,1,0,0,0
2026-06-21T12:57:08.970239,30.0,67.0,1,0,0,0
2026-06-21T12:57:12.981240,30.6,67.0,0,0,0,0
2026-06-21T12:57:12.982666,30.3,67.0,0,0,0,0
2026-06-21T12:57:14.985764,30.4,67.0,0,0,0,0
2026-06-21T12:57:16.991300,30.5,67.0,0,0,0,0
2026-06-21T12:57:18.996144,30.9,67.0,0,0,0,0
2026-06-21T12:57:21.001305,30.4,67.0,0,0,0,0
2026-06-21T12:57:23.005833,30.6,67.0,0,0,0,0
2026-06-21T12:57:25.011402,30.2,67.0,0,0,0,0
2026-06-21T12:57:27.016445,30.0,66.0,0,0,0,0
2026-06-21T12:57:31.027642,30.1,67.0,0,0,0,0
2026-06-21T12:57:31.029713,30.6,66.0,0,0,0,0
2026-06-21T12:57:35.036766,30.9,66.0,0,0,0,0
2026-06-21T12:57:35.039105,30.2,66.0,0,0,0,0
2026-06-21T12:57:37.039654,30.0,66.0,0,0,0,0
2026-06-21T12:57:39.047957,30.7,66.0,0,0,0,0
2026-06-21T12:57:43.059190,30.6,66.0,0,0,0,0
2026-06-21T12:57:43.060186,30.9,66.0,0,0,0,0
2026-06-21T12:57:47.070133,30.4,66.0,0,0,0,0
2026-06-21T12:57:47.071133,30.3,66.0,1,0,0,0
2026-06-21T12:57:49.075663,30.4,66.0,1,0,0,0
2026-06-21T12:57:51.079734,30.1,66.0,1,0,0,0
2026-06-21T12:57:55.093127,30.9,66.0,0,0,0,0
2026-06-21T12:57:55.094105,30.8,66.0,0,0,0,0
2026-06-21T12:57:57.097740,30.9,66.0,0,0,0,0
2026-06-21T12:57:59.103523,30.1,66.0,0,0,0,0
2026-06-21T12:58:01.109103,30.0,66.0,0,0,0,0
2026-06-21T12:58:03.107261,30.1,66.0,0,0,0,0
2026-06-21T12:58:05.119379,30.6,66.0,0,0,0,0
2026-06-21T12:58:07.123933,30.6,66.0,0,0,0,0
2026-06-21T12:58:09.128369,30.0,66.0,0,0,0,0
2026-06-21T12:58:11.135627,30.4,66.0,0,0,0,0
2026-06-21T12:58:15.145869,30.4,66.0,0,0,0,0
2026-06-21T12:58:15.146869,30.2,66.0,1,0,0,0
2026-06-21T12:58:17.152060,30.6,66.0,1,0,0,2
2026-06-21T12:58:19.156509,30.8,66.0,0,0,0,0
2026-06-21T12:58:21.160062,30.9,66.0,0,0,0,0
2026-06-21T12:58:23.166810,30.7,66.0,0,0,0,0
2026-06-21T12:58:25.172652,30.1,66.0,0,0,0,0
2026-06-21T12:58:27.178533,30.8,66.0,0,0,0,0
2026-06-21T12:58:29.183846,30.6,66.0,0,0,0,0
2026-06-21T12:58:31.187929,30.5,66.0,0,0,0,0
2026-06-21T12:58:33.193418,30.5,66.0,0,0,0,0
2026-06-21T12:58:35.198393,30.8,66.0,0,0,0,0
2026-06-21T12:58:37.201038,30.6,66.0,0,0,0,0
2026-06-21T12:58:39.209758,30.5,66.0,0,0,0,0
2026-06-21T12:58:41.214990,30.0,66.0,0,0,0,0
2026-06-21T12:58:43.219695,30.2,66.0,1,0,0,0
2026-06-21T12:58:45.224257,30.5,66.0,1,0,0,0
2026-06-21T12:58:47.229231,30.4,66.0,0,0,0,0
2026-06-21T12:58:49.236173,30.4,66.0,0,0,0,0
2026-06-21T12:58:51.239687,30.1,66.0,0,0,0,0
2026-06-21T12:58:53.244052,30.0,66.0,0,0,0,0
2026-06-21T12:58:55.249250,30.7,66.0,0,0,0,0
2026-06-21T12:58:57.253934,30.0,66.0,1,0,0,0
2026-06-21T12:58:59.259853,30.5,66.0,1,0,0,0
2026-06-21T12:59:01.265452,30.4,66.0,1,0,0,3
2026-06-21T12:59:03.268299,30.4,66.0,1,0,0,0
2026-06-21T12:59:05.274005,30.1,66.0,1,0,0,0
2026-06-21T12:59:07.279278,30.1,66.0,1,0,0,0
2026-06-21T12:59:09.286262,30.3,66.0,1,0,0,0
2026-06-21T12:59:11.290737,30.2,66.0,0,0,0,0
2026-06-21T12:59:13.295429,30.0,66.0,0,0,0,0
2026-06-21T12:59:15.300865,30.3,66.0,0,0,0,0
2026-06-21T12:59:17.291866,30.2,66.0,1,0,0,0
2026-06-21T12:59:19.311326,30.4,66.0,1,0,0,2
2026-06-21T12:59:21.307404,30.2,66.0,0,0,0,0
2026-06-21T12:59:23.323421,30.7,66.0,1,0,0,0
2026-06-21T12:59:25.326336,30.7,66.0,0,0,0,0
2026-06-21T12:59:29.339686,30.1,66.0,0,0,0,0
2026-06-21T12:59:29.340994,30.3,66.0,0,0,0,0
2026-06-21T12:59:31.345574,30.6,66.0,1,0,0,0
2026-06-21T12:59:33.340779,30.6,66.0,0,0,0,0
2026-06-21T12:59:35.355493,30.9,66.0,1,0,0,0
2026-06-21T12:59:39.366746,30.2,67.0,1,0,0,3
2026-06-21T12:59:39.367735,30.2,67.0,0,0,0,0
2026-06-21T12:59:43.377629,30.4,67.0,0,0,0,0
2026-06-21T12:59:43.378629,30.3,67.0,0,0,0,0
2026-06-21T12:59:45.380894,30.0,67.0,0,0,0,0
2026-06-21T12:59:49.390597,30.2,66.0,1,0,0,0
2026-06-21T12:59:49.393378,30.4,66.0,0,0,0,0
2026-06-21T12:59:51.397606,30.1,66.0,0,0,0,0
2026-06-21T12:59:53.402097,30.8,67.0,0,0,0,0
2026-06-21T12:59:55.408009,30.2,66.0,0,0,0,0
2026-06-21T12:59:57.411949,30.7,67.0,0,0,0,0
2026-06-21T12:59:59.417697,30.2,67.0,0,0,0,0
2026-06-21T13:00:01.421677,30.3,67.0,1,0,0,0
2026-06-21T13:00:03.428157,30.4,67.0,0,0,0,0
2026-06-21T13:00:05.434075,30.4,67.0,1,0,0,0
2026-06-21T13:00:07.439402,30.5,67.0,1,0,0,2
2026-06-21T13:00:09.444161,30.8,67.0,1,0,0,3
2026-06-21T13:00:11.448497,30.2,67.0,1,0,0,0
2026-06-21T13:00:13.447341,30.3,67.0,1,0,0,2
2026-06-21T13:00:15.457191,30.4,67.0,0,0,0,0
2026-06-21T13:00:17.460705,30.4,67.0,0,0,0,0
2026-06-21T13:00:21.474522,30.5,67.0,0,0,0,0
2026-06-21T13:00:21.475550,30.7,67.0,0,0,0,0
2026-06-21T13:00:23.478714,30.1,67.0,0,0,0,0
2026-06-21T13:00:25.484507,30.0,67.0,1,0,0,0
2026-06-21T13:00:27.490355,30.2,67.0,1,0,0,2
2026-06-21T13:00:29.495556,30.1,67.0,0,0,0,0
2026-06-21T13:00:31.499393,30.7,67.0,0,0,0,0
2026-06-21T13:00:33.504424,30.7,67.0,0,0,0,0
2026-06-21T13:00:35.510412,30.1,67.0,0,0,0,0
2026-06-21T13:00:37.509473,30.8,67.0,0,0,0,0
2026-06-21T13:00:39.520586,30.5,67.0,0,0,0,0
2026-06-21T13:00:41.524912,30.4,67.0,0,0,0,0
2026-06-21T13:00:43.530636,30.4,67.0,1,0,0,0
2026-06-21T13:00:47.539677,30.0,67.0,1,0,0,0
2026-06-21T13:00:47.541679,30.1,67.0,1,0,0,0
2026-06-21T13:00:49.546541,30.9,67.0,0,0,0,0
2026-06-21T13:00:51.551096,30.9,67.0,0,0,0,0
2026-06-21T13:00:55.559672,30.2,67.0,0,0,0,0
2026-06-21T13:00:55.560690,30.8,67.0,0,0,0,0
2026-06-21T13:00:57.565576,30.0,67.0,0,0,0,0
2026-06-21T13:01:01.574448,30.1,67.0,0,0,0,0
2026-06-21T13:01:01.574448,30.8,67.0,0,0,0,0
2026-06-21T13:01:03.581364,30.5,67.0,0,0,0,0
2026-06-21T13:01:05.587219,30.8,67.0,0,0,0,0
2026-06-21T13:01:07.590339,30.0,67.0,0,0,0,0
2026-06-21T13:01:09.595618,30.7,67.0,0,0,0,0
2026-06-21T13:01:11.600984,30.0,67.0,0,0,0,0
2026-06-21T13:01:13.605327,30.6,67.0,0,0,0,0
2026-06-21T13:01:15.611231,30.2,67.0,0,0,0,0
2026-06-21T13:01:17.616691,30.9,67.0,0,0,0,0
2026-06-21T13:01:19.622300,30.3,67.0,0,0,0,0
2026-06-21T13:01:21.625815,30.8,67.0,0,0,0,0
2026-06-21T13:01:23.631185,30.3,67.0,0,0,0,0
2026-06-21T13:01:25.636757,30.6,67.0,0,0,0,0
2026-06-21T13:01:29.647022,30.5,67.0,1,0,0,0
2026-06-21T13:01:31.651765,30.4,67.0,1,0,0,2
2026-06-21T13:01:33.657475,30.5,67.0,0,0,0,0
2026-06-21T13:01:37.659403,29.4,68.0,0,0,0,0
2026-06-21T13:01:37.659403,30.6,67.0,0,0,0,0
2026-06-21T13:01:41.677208,30.6,67.0,1,0,0,0
2026-06-21T13:01:41.678138,30.8,67.0,1,0,0,0
2026-06-21T13:01:43.683142,30.0,67.0,0,0,0,0
2026-06-21T13:01:45.687795,30.8,67.0,0,0,0,0
2026-06-21T13:01:47.692023,30.0,67.0,0,0,0,0
2026-06-21T13:01:49.691943,30.7,67.0,0,0,0,0
2026-06-21T13:01:51.703036,30.3,67.0,0,0,0,0
2026-06-21T13:01:55.713851,30.5,67.0,0,0,0,0
2026-06-21T13:01:55.714849,30.3,67.0,0,0,0,0
2026-06-21T13:01:57.710565,30.0,67.0,0,0,0,0
2026-06-21T13:01:59.722409,29.0,68.0,0,0,0,0
2026-06-21T13:02:01.728712,30.8,67.0,0,0,0,0
2026-06-21T13:02:03.735342,29.5,68.0,0,0,0,0
2026-06-21T13:02:05.738930,29.5,68.0,1,0,0,0
2026-06-21T13:02:09.749065,30.7,67.0,0,0,0,0
2026-06-21T13:02:09.750068,29.6,68.0,0,0,0,0
2026-06-21T13:02:13.756761,29.4,68.0,1,0,0,0
2026-06-21T13:02:13.756761,29.2,68.0,0,0,0,0
2026-06-21T13:02:15.763294,29.4,68.0,0,0,0,0
2026-06-21T13:02:17.767953,29.6,68.0,1,0,0,0
2026-06-21T13:02:19.773290,29.6,68.0,1,0,0,0
2026-06-21T13:02:21.778675,29.5,68.0,1,0,0,0
2026-06-21T13:02:23.783720,29.0,68.0,1,0,0,0
